Training samples 50000
Device : cuda
Total number of trainable parameters : 24742081
image_size : 224
patch_size : 16
vision_width : 192
vision_layers : 12
vision_heads : 3
vision_layer_norm_eps : 1e-06
vocab_size : 49408
text_width : 256
text_layers : 8
text_heads : 4
max_length : 77
text_layer_norm_eps : 1e-06
shared_dim : 512
batch_size : 256
learning_rate : 5e-05
epochs : 5
loss_type : contrastive
Optimizer : AdamW
Batch : 0 / 196 | Time 12933 ms | Train Loss : 5.5481 | Grad Norm : 0.3546
Batch : 2 / 196 | Time 709 ms | Train Loss : 4.6704 | Grad Norm : 15.7207
Batch : 3 / 196 | Time 709 ms | Train Loss : 4.4882 | Grad Norm : 34.4235
Batch : 4 / 196 | Time 709 ms | Train Loss : 4.6431 | Grad Norm : 41.3448
Batch : 5 / 196 | Time 709 ms | Train Loss : 4.5706 | Grad Norm : 19.2928
Batch : 6 / 196 | Time 708 ms | Train Loss : 4.7217 | Grad Norm : 22.5760
Batch : 7 / 196 | Time 709 ms | Train Loss : 4.5610 | Grad Norm : 16.4220
Batch : 8 / 196 | Time 709 ms | Train Loss : 4.7096 | Grad Norm : 19.9892
Batch : 9 / 196 | Time 708 ms | Train Loss : 4.6519 | Grad Norm : 10.7445
Batch : 10 / 196 | Time 708 ms | Train Loss : 4.6719 | Grad Norm : 11.4820
Batch : 11 / 196 | Time 709 ms | Train Loss : 4.5923 | Grad Norm : 20.8224
Batch : 12 / 196 | Time 709 ms | Train Loss : 4.6327 | Grad Norm : 19.7600
Batch : 13 / 196 | Time 708 ms | Train Loss : 4.6256 | Grad Norm : 23.5463
Batch : 14 / 196 | Time 708 ms | Train Loss : 4.5960 | Grad Norm : 20.8127
Batch : 15 / 196 | Time 708 ms | Train Loss : 4.6202 | Grad Norm : 24.9502
Batch : 16 / 196 | Time 709 ms | Train Loss : 4.6160 | Grad Norm : 15.2420
Batch : 17 / 196 | Time 709 ms | Train Loss : 4.6333 | Grad Norm : 22.6984
Batch : 18 / 196 | Time 708 ms | Train Loss : 4.5836 | Grad Norm : 16.0244
Batch : 19 / 196 | Time 709 ms | Train Loss : 4.6482 | Grad Norm : 14.2458
Batch : 20 / 196 | Time 709 ms | Train Loss : 4.4879 | Grad Norm : 23.3783
Batch : 21 / 196 | Time 709 ms | Train Loss : 4.5582 | Grad Norm : 17.2651
Batch : 22 / 196 | Time 711 ms | Train Loss : 4.7447 | Grad Norm : 24.2770
Batch : 23 / 196 | Time 708 ms | Train Loss : 4.5887 | Grad Norm : 19.4219
Batch : 24 / 196 | Time 709 ms | Train Loss : 4.6550 | Grad Norm : 14.6962
Batch : 25 / 196 | Time 709 ms | Train Loss : 4.6054 | Grad Norm : 15.3190
Batch : 26 / 196 | Time 709 ms | Train Loss : 4.7017 | Grad Norm : 29.7280
Batch : 27 / 196 | Time 709 ms | Train Loss : 4.5916 | Grad Norm : 10.9886
Batch : 28 / 196 | Time 710 ms | Train Loss : 4.6320 | Grad Norm : 28.2736
Batch : 29 / 196 | Time 709 ms | Train Loss : 4.5732 | Grad Norm : 15.0026
Batch : 30 / 196 | Time 708 ms | Train Loss : 4.7234 | Grad Norm : 20.8965
Batch : 31 / 196 | Time 709 ms | Train Loss : 4.5526 | Grad Norm : 11.0258
Batch : 32 / 196 | Time 709 ms | Train Loss : 4.5675 | Grad Norm : 14.7045
Batch : 33 / 196 | Time 708 ms | Train Loss : 4.6858 | Grad Norm : 19.5653
Batch : 34 / 196 | Time 708 ms | Train Loss : 4.5941 | Grad Norm : 13.2033
Batch : 35 / 196 | Time 709 ms | Train Loss : 4.6749 | Grad Norm : 23.5588
Batch : 36 / 196 | Time 709 ms | Train Loss : 4.4840 | Grad Norm : 9.7324
Batch : 37 / 196 | Time 709 ms | Train Loss : 4.6803 | Grad Norm : 26.2964
Batch : 38 / 196 | Time 718 ms | Train Loss : 4.5275 | Grad Norm : 21.0807
Batch : 39 / 196 | Time 725 ms | Train Loss : 4.6193 | Grad Norm : 10.5935
Batch : 40 / 196 | Time 729 ms | Train Loss : 4.5993 | Grad Norm : 24.3503
Batch : 41 / 196 | Time 725 ms | Train Loss : 4.6437 | Grad Norm : 10.3223
Batch : 42 / 196 | Time 726 ms | Train Loss : 4.6947 | Grad Norm : 29.7879
Batch : 43 / 196 | Time 727 ms | Train Loss : 4.5557 | Grad Norm : 16.4431
Batch : 44 / 196 | Time 728 ms | Train Loss : 4.6602 | Grad Norm : 18.5998
Batch : 45 / 196 | Time 727 ms | Train Loss : 4.7177 | Grad Norm : 14.3060
Batch : 46 / 196 | Time 729 ms | Train Loss : 4.5393 | Grad Norm : 16.8268
Batch : 47 / 196 | Time 727 ms | Train Loss : 4.6235 | Grad Norm : 18.5245
Batch : 48 / 196 | Time 726 ms | Train Loss : 4.6764 | Grad Norm : 22.7794
Batch : 49 / 196 | Time 726 ms | Train Loss : 4.6078 | Grad Norm : 23.7921
Batch : 50 / 196 | Time 728 ms | Train Loss : 4.6979 | Grad Norm : 23.6479
Batch : 51 / 196 | Time 713 ms | Train Loss : 4.6406 | Grad Norm : 26.6693
Batch : 52 / 196 | Time 709 ms | Train Loss : 4.6422 | Grad Norm : 19.5032
Batch : 53 / 196 | Time 710 ms | Train Loss : 4.5685 | Grad Norm : 17.9898
Batch : 54 / 196 | Time 708 ms | Train Loss : 4.6845 | Grad Norm : 30.0123
Batch : 55 / 196 | Time 709 ms | Train Loss : 4.5841 | Grad Norm : 16.4270
Batch : 56 / 196 | Time 709 ms | Train Loss : 4.5825 | Grad Norm : 27.0258
Batch : 57 / 196 | Time 709 ms | Train Loss : 4.5406 | Grad Norm : 17.8703
Batch : 58 / 196 | Time 708 ms | Train Loss : 4.6456 | Grad Norm : 21.3383
Batch : 59 / 196 | Time 709 ms | Train Loss : 4.5376 | Grad Norm : 27.2653
Batch : 60 / 196 | Time 710 ms | Train Loss : 4.5908 | Grad Norm : 18.4986
Batch : 61 / 196 | Time 710 ms | Train Loss : 4.6712 | Grad Norm : 24.8938
Batch : 62 / 196 | Time 709 ms | Train Loss : 4.6010 | Grad Norm : 18.2243
Batch : 63 / 196 | Time 709 ms | Train Loss : 4.6830 | Grad Norm : 23.7077
Batch : 64 / 196 | Time 709 ms | Train Loss : 4.6588 | Grad Norm : 21.0272
Batch : 65 / 196 | Time 709 ms | Train Loss : 4.6312 | Grad Norm : 21.6225
Batch : 66 / 196 | Time 709 ms | Train Loss : 4.6604 | Grad Norm : 17.6981
Batch : 67 / 196 | Time 709 ms | Train Loss : 4.5524 | Grad Norm : 15.2916
Batch : 68 / 196 | Time 709 ms | Train Loss : 4.5504 | Grad Norm : 15.9552
Batch : 69 / 196 | Time 710 ms | Train Loss : 4.5644 | Grad Norm : 15.5351
Batch : 70 / 196 | Time 709 ms | Train Loss : 4.6131 | Grad Norm : 15.1758
Batch : 71 / 196 | Time 709 ms | Train Loss : 4.6099 | Grad Norm : 13.3230
Batch : 72 / 196 | Time 709 ms | Train Loss : 4.6119 | Grad Norm : 15.6017
Batch : 73 / 196 | Time 709 ms | Train Loss : 4.5176 | Grad Norm : 21.6482
Batch : 74 / 196 | Time 710 ms | Train Loss : 4.6260 | Grad Norm : 21.0562
Batch : 75 / 196 | Time 710 ms | Train Loss : 4.5732 | Grad Norm : 12.7490
Batch : 76 / 196 | Time 709 ms | Train Loss : 4.6402 | Grad Norm : 30.4585
Batch : 77 / 196 | Time 709 ms | Train Loss : 4.6856 | Grad Norm : 17.5171
Batch : 78 / 196 | Time 710 ms | Train Loss : 4.6786 | Grad Norm : 13.6661
Batch : 79 / 196 | Time 709 ms | Train Loss : 4.5666 | Grad Norm : 15.7741
Batch : 80 / 196 | Time 710 ms | Train Loss : 4.6559 | Grad Norm : 19.6234
Batch : 81 / 196 | Time 708 ms | Train Loss : 4.5328 | Grad Norm : 15.9228
Batch : 82 / 196 | Time 709 ms | Train Loss : 4.7506 | Grad Norm : 20.1470
Batch : 83 / 196 | Time 710 ms | Train Loss : 4.6913 | Grad Norm : 16.5223
Batch : 84 / 196 | Time 709 ms | Train Loss : 4.5159 | Grad Norm : 18.5387
Batch : 85 / 196 | Time 710 ms | Train Loss : 4.5519 | Grad Norm : 13.6759
Batch : 86 / 196 | Time 709 ms | Train Loss : 4.6178 | Grad Norm : 38.0209
Batch : 87 / 196 | Time 709 ms | Train Loss : 4.5896 | Grad Norm : 19.3986
Batch : 88 / 196 | Time 709 ms | Train Loss : 4.5576 | Grad Norm : 32.6894
Batch : 89 / 196 | Time 709 ms | Train Loss : 4.5187 | Grad Norm : 22.4211
Batch : 90 / 196 | Time 708 ms | Train Loss : 4.6004 | Grad Norm : 34.0666
Batch : 91 / 196 | Time 709 ms | Train Loss : 4.6637 | Grad Norm : 20.2854
Batch : 92 / 196 | Time 709 ms | Train Loss : 4.6458 | Grad Norm : 33.5467
Batch : 93 / 196 | Time 709 ms | Train Loss : 4.6595 | Grad Norm : 27.3718
Batch : 94 / 196 | Time 709 ms | Train Loss : 4.6531 | Grad Norm : 38.5424
Batch : 95 / 196 | Time 709 ms | Train Loss : 4.5228 | Grad Norm : 19.8581
Batch : 96 / 196 | Time 709 ms | Train Loss : 4.6347 | Grad Norm : 25.8429
Batch : 97 / 196 | Time 709 ms | Train Loss : 4.7089 | Grad Norm : 16.9837
Batch : 98 / 196 | Time 719 ms | Train Loss : 4.5936 | Grad Norm : 11.9244
Batch : 99 / 196 | Time 726 ms | Train Loss : 4.6364 | Grad Norm : 11.6179
Batch : 100 / 196 | Time 726 ms | Train Loss : 4.6899 | Grad Norm : 23.5288
Batch : 101 / 196 | Time 724 ms | Train Loss : 4.5823 | Grad Norm : 10.0327
Batch : 102 / 196 | Time 727 ms | Train Loss : 4.6680 | Grad Norm : 20.7613
Batch : 103 / 196 | Time 726 ms | Train Loss : 4.6442 | Grad Norm : 31.0534
Batch : 104 / 196 | Time 728 ms | Train Loss : 4.6434 | Grad Norm : 27.0884
Batch : 105 / 196 | Time 726 ms | Train Loss : 4.5282 | Grad Norm : 34.4682
Batch : 106 / 196 | Time 727 ms | Train Loss : 4.6819 | Grad Norm : 33.9768
Batch : 107 / 196 | Time 727 ms | Train Loss : 4.6139 | Grad Norm : 26.4153
Batch : 108 / 196 | Time 727 ms | Train Loss : 4.6352 | Grad Norm : 17.2548
Batch : 109 / 196 | Time 727 ms | Train Loss : 4.6190 | Grad Norm : 20.9572
Batch : 110 / 196 | Time 728 ms | Train Loss : 4.5582 | Grad Norm : 21.6855
Batch : 111 / 196 | Time 711 ms | Train Loss : 4.5980 | Grad Norm : 27.0649
Batch : 112 / 196 | Time 710 ms | Train Loss : 4.5188 | Grad Norm : 11.5994
Batch : 113 / 196 | Time 709 ms | Train Loss : 4.5605 | Grad Norm : 18.7374
Batch : 114 / 196 | Time 710 ms | Train Loss : 4.5906 | Grad Norm : 19.3256
Batch : 115 / 196 | Time 709 ms | Train Loss : 4.4638 | Grad Norm : 13.2983
Batch : 116 / 196 | Time 710 ms | Train Loss : 4.5737 | Grad Norm : 18.1978
Batch : 117 / 196 | Time 710 ms | Train Loss : 4.5056 | Grad Norm : 17.2314
Batch : 118 / 196 | Time 709 ms | Train Loss : 4.5786 | Grad Norm : 11.4483
Batch : 119 / 196 | Time 710 ms | Train Loss : 4.6803 | Grad Norm : 28.3547
Batch : 120 / 196 | Time 710 ms | Train Loss : 4.4465 | Grad Norm : 17.2639
Batch : 121 / 196 | Time 709 ms | Train Loss : 4.6177 | Grad Norm : 26.5420
Batch : 122 / 196 | Time 710 ms | Train Loss : 4.6081 | Grad Norm : 23.1037
Batch : 123 / 196 | Time 710 ms | Train Loss : 4.5895 | Grad Norm : 26.4323
Batch : 124 / 196 | Time 709 ms | Train Loss : 4.5278 | Grad Norm : 23.0112
Batch : 125 / 196 | Time 709 ms | Train Loss : 4.5402 | Grad Norm : 36.5944
Batch : 126 / 196 | Time 709 ms | Train Loss : 4.6546 | Grad Norm : 23.3254
Batch : 127 / 196 | Time 709 ms | Train Loss : 4.7430 | Grad Norm : 28.9358
Batch : 128 / 196 | Time 709 ms | Train Loss : 4.7045 | Grad Norm : 21.2469
Batch : 129 / 196 | Time 709 ms | Train Loss : 4.6675 | Grad Norm : 23.9376
Batch : 130 / 196 | Time 710 ms | Train Loss : 4.6865 | Grad Norm : 16.3122
Batch : 131 / 196 | Time 709 ms | Train Loss : 4.6921 | Grad Norm : 15.6664
Batch : 132 / 196 | Time 710 ms | Train Loss : 4.6800 | Grad Norm : 19.1954
Batch : 133 / 196 | Time 709 ms | Train Loss : 4.6320 | Grad Norm : 25.2805
Batch : 134 / 196 | Time 709 ms | Train Loss : 4.5570 | Grad Norm : 9.6012
Batch : 135 / 196 | Time 709 ms | Train Loss : 4.6250 | Grad Norm : 17.2269
Batch : 136 / 196 | Time 714 ms | Train Loss : 4.6474 | Grad Norm : 22.0416
Batch : 137 / 196 | Time 711 ms | Train Loss : 4.6264 | Grad Norm : 13.5506
Batch : 138 / 196 | Time 709 ms | Train Loss : 4.6183 | Grad Norm : 17.2634
Batch : 139 / 196 | Time 711 ms | Train Loss : 4.6344 | Grad Norm : 20.1202
Batch : 140 / 196 | Time 709 ms | Train Loss : 4.6097 | Grad Norm : 19.1956
Batch : 141 / 196 | Time 710 ms | Train Loss : 4.5925 | Grad Norm : 15.6957
Batch : 142 / 196 | Time 710 ms | Train Loss : 4.5486 | Grad Norm : 13.4766
Batch : 143 / 196 | Time 710 ms | Train Loss : 4.5158 | Grad Norm : 8.3232
Batch : 144 / 196 | Time 710 ms | Train Loss : 4.6425 | Grad Norm : 14.4562
Batch : 145 / 196 | Time 709 ms | Train Loss : 4.5592 | Grad Norm : 21.0155
Batch : 146 / 196 | Time 710 ms | Train Loss : 4.5556 | Grad Norm : 14.6049
Batch : 147 / 196 | Time 709 ms | Train Loss : 4.3915 | Grad Norm : 20.4144
Batch : 148 / 196 | Time 709 ms | Train Loss : 4.5319 | Grad Norm : 19.0700
Batch : 149 / 196 | Time 709 ms | Train Loss : 4.5778 | Grad Norm : 19.5253
Batch : 150 / 196 | Time 709 ms | Train Loss : 4.6536 | Grad Norm : 27.1506
Batch : 151 / 196 | Time 709 ms | Train Loss : 4.6275 | Grad Norm : 16.1335
Batch : 152 / 196 | Time 710 ms | Train Loss : 4.6110 | Grad Norm : 22.0898
Batch : 153 / 196 | Time 708 ms | Train Loss : 4.5845 | Grad Norm : 24.4948
Batch : 154 / 196 | Time 708 ms | Train Loss : 4.5303 | Grad Norm : 16.6536
Batch : 155 / 196 | Time 709 ms | Train Loss : 4.6078 | Grad Norm : 19.7493
Batch : 156 / 196 | Time 723 ms | Train Loss : 4.5682 | Grad Norm : 18.3188
Batch : 157 / 196 | Time 725 ms | Train Loss : 4.6335 | Grad Norm : 16.4321
Batch : 158 / 196 | Time 719 ms | Train Loss : 4.5711 | Grad Norm : 17.9807
Batch : 159 / 196 | Time 723 ms | Train Loss : 4.5942 | Grad Norm : 11.5129
Batch : 160 / 196 | Time 729 ms | Train Loss : 4.6928 | Grad Norm : 24.9746
Batch : 161 / 196 | Time 731 ms | Train Loss : 4.5757 | Grad Norm : 13.4064
Batch : 162 / 196 | Time 727 ms | Train Loss : 4.4991 | Grad Norm : 16.5608
Batch : 163 / 196 | Time 720 ms | Train Loss : 4.5430 | Grad Norm : 21.1527
Batch : 164 / 196 | Time 714 ms | Train Loss : 4.5972 | Grad Norm : 12.8817
Batch : 165 / 196 | Time 709 ms | Train Loss : 4.5679 | Grad Norm : 15.8906
Batch : 166 / 196 | Time 710 ms | Train Loss : 4.6463 | Grad Norm : 10.5600
Batch : 167 / 196 | Time 710 ms | Train Loss : 4.5050 | Grad Norm : 13.7957
Batch : 168 / 196 | Time 709 ms | Train Loss : 4.4125 | Grad Norm : 10.5894
Batch : 169 / 196 | Time 710 ms | Train Loss : 4.6129 | Grad Norm : 18.3025
Batch : 170 / 196 | Time 708 ms | Train Loss : 4.5550 | Grad Norm : 15.1907
Batch : 171 / 196 | Time 709 ms | Train Loss : 4.6185 | Grad Norm : 15.3241
Batch : 172 / 196 | Time 709 ms | Train Loss : 4.6728 | Grad Norm : 18.0951
Batch : 173 / 196 | Time 709 ms | Train Loss : 4.6021 | Grad Norm : 19.3581
Batch : 174 / 196 | Time 710 ms | Train Loss : 4.5921 | Grad Norm : 18.5345
Batch : 175 / 196 | Time 709 ms | Train Loss : 4.6326 | Grad Norm : 21.4311
Batch : 176 / 196 | Time 710 ms | Train Loss : 4.6356 | Grad Norm : 25.2578
Batch : 177 / 196 | Time 709 ms | Train Loss : 4.5483 | Grad Norm : 10.7416
Batch : 178 / 196 | Time 710 ms | Train Loss : 4.5675 | Grad Norm : 21.9908
Batch : 179 / 196 | Time 710 ms | Train Loss : 4.5271 | Grad Norm : 18.1983
Batch : 180 / 196 | Time 709 ms | Train Loss : 4.6325 | Grad Norm : 22.6266
Batch : 181 / 196 | Time 708 ms | Train Loss : 4.4698 | Grad Norm : 16.3701
Batch : 182 / 196 | Time 709 ms | Train Loss : 4.6700 | Grad Norm : 21.6122
Batch : 183 / 196 | Time 710 ms | Train Loss : 4.5496 | Grad Norm : 17.2674
Batch : 184 / 196 | Time 710 ms | Train Loss : 4.5893 | Grad Norm : 21.5319
Batch : 185 / 196 | Time 709 ms | Train Loss : 4.4885 | Grad Norm : 11.9264
Batch : 186 / 196 | Time 709 ms | Train Loss : 4.5471 | Grad Norm : 18.3640
Batch : 187 / 196 | Time 709 ms | Train Loss : 4.5516 | Grad Norm : 22.3751
Batch : 188 / 196 | Time 710 ms | Train Loss : 4.5149 | Grad Norm : 14.6748
Batch : 189 / 196 | Time 710 ms | Train Loss : 4.6194 | Grad Norm : 19.9119
Batch : 190 / 196 | Time 709 ms | Train Loss : 4.6009 | Grad Norm : 11.8318
Batch : 191 / 196 | Time 709 ms | Train Loss : 4.5785 | Grad Norm : 18.3933
Batch : 192 / 196 | Time 710 ms | Train Loss : 4.4892 | Grad Norm : 13.8767
Batch : 193 / 196 | Time 709 ms | Train Loss : 4.5871 | Grad Norm : 20.2931
Batch : 194 / 196 | Time 708 ms | Train Loss : 4.3965 | Grad Norm : 10.0881
Batch : 195 / 196 | Time 238 ms | Train Loss : 3.4664 | Grad Norm : 30.8124
Epoch : 3 | Training Loss : 3.4664 | Accuracy on test set : 0.3403 
 Batch : 0 / 196 | Time 714 ms | Train Loss : 4.5540 | Grad Norm : 24.6108
Batch : 1 / 196 | Time 706 ms | Train Loss : 4.5149 | Grad Norm : 19.8674
Batch : 2 / 196 | Time 725 ms | Train Loss : 4.5629 | Grad Norm : 35.0394
Batch : 3 / 196 | Time 727 ms | Train Loss : 4.5967 | Grad Norm : 21.4289
Batch : 4 / 196 | Time 725 ms | Train Loss : 4.4535 | Grad Norm : 19.2994
Batch : 5 / 196 | Time 726 ms | Train Loss : 4.4362 | Grad Norm : 13.2273
Batch : 6 / 196 | Time 725 ms | Train Loss : 4.5478 | Grad Norm : 23.8510
Batch : 7 / 196 | Time 726 ms | Train Loss : 4.5291 | Grad Norm : 11.8146
Batch : 8 / 196 | Time 722 ms | Train Loss : 4.3629 | Grad Norm : 20.1602
Batch : 9 / 196 | Time 725 ms | Train Loss : 4.4046 | Grad Norm : 22.1387
Batch : 10 / 196 | Time 725 ms | Train Loss : 4.5656 | Grad Norm : 21.1898
Batch : 11 / 196 | Time 726 ms | Train Loss : 4.4277 | Grad Norm : 20.6647
Batch : 12 / 196 | Time 726 ms | Train Loss : 4.4454 | Grad Norm : 23.6206
Batch : 13 / 196 | Time 715 ms | Train Loss : 4.6285 | Grad Norm : 17.0920
Batch : 14 / 196 | Time 709 ms | Train Loss : 4.5098 | Grad Norm : 32.7965
Batch : 15 / 196 | Time 709 ms | Train Loss : 4.5399 | Grad Norm : 15.0608
Batch : 16 / 196 | Time 710 ms | Train Loss : 4.5200 | Grad Norm : 13.7767
Batch : 17 / 196 | Time 710 ms | Train Loss : 4.5609 | Grad Norm : 20.9472
Batch : 18 / 196 | Time 710 ms | Train Loss : 4.4476 | Grad Norm : 18.8237
Batch : 19 / 196 | Time 709 ms | Train Loss : 4.5805 | Grad Norm : 22.2717
Batch : 20 / 196 | Time 710 ms | Train Loss : 4.4035 | Grad Norm : 17.3700
Batch : 21 / 196 | Time 709 ms | Train Loss : 4.5224 | Grad Norm : 23.1399
Batch : 22 / 196 | Time 710 ms | Train Loss : 4.5124 | Grad Norm : 26.9684
Batch : 23 / 196 | Time 710 ms | Train Loss : 4.4610 | Grad Norm : 26.7914
Batch : 24 / 196 | Time 711 ms | Train Loss : 4.5806 | Grad Norm : 28.4467
Batch : 25 / 196 | Time 710 ms | Train Loss : 4.5631 | Grad Norm : 21.0679
Batch : 26 / 196 | Time 710 ms | Train Loss : 4.5193 | Grad Norm : 19.0252
Batch : 27 / 196 | Time 710 ms | Train Loss : 4.6361 | Grad Norm : 19.2265
Batch : 28 / 196 | Time 709 ms | Train Loss : 4.5429 | Grad Norm : 16.5783
Batch : 29 / 196 | Time 709 ms | Train Loss : 4.5192 | Grad Norm : 18.7183
Batch : 30 / 196 | Time 710 ms | Train Loss : 4.5425 | Grad Norm : 18.2597
Batch : 31 / 196 | Time 710 ms | Train Loss : 4.5834 | Grad Norm : 11.4351
Batch : 32 / 196 | Time 709 ms | Train Loss : 4.5626 | Grad Norm : 23.3277
Batch : 33 / 196 | Time 710 ms | Train Loss : 4.5351 | Grad Norm : 26.1571
Batch : 34 / 196 | Time 708 ms | Train Loss : 4.5586 | Grad Norm : 27.7343
Batch : 35 / 196 | Time 709 ms | Train Loss : 4.3624 | Grad Norm : 18.0107
Batch : 36 / 196 | Time 710 ms | Train Loss : 4.5415 | Grad Norm : 27.6350
Batch : 37 / 196 | Time 709 ms | Train Loss : 4.6151 | Grad Norm : 15.6240
Batch : 38 / 196 | Time 709 ms | Train Loss : 4.5810 | Grad Norm : 30.1075
Batch : 39 / 196 | Time 709 ms | Train Loss : 4.5694 | Grad Norm : 24.6875
Batch : 40 / 196 | Time 710 ms | Train Loss : 4.5425 | Grad Norm : 32.1834
Batch : 41 / 196 | Time 711 ms | Train Loss : 4.4679 | Grad Norm : 17.7003
Batch : 42 / 196 | Time 709 ms | Train Loss : 4.6922 | Grad Norm : 26.2716
Batch : 43 / 196 | Time 710 ms | Train Loss : 4.5337 | Grad Norm : 12.1574
Batch : 44 / 196 | Time 710 ms | Train Loss : 4.6274 | Grad Norm : 15.4936
Batch : 45 / 196 | Time 710 ms | Train Loss : 4.5196 | Grad Norm : 16.1381
Batch : 46 / 196 | Time 710 ms | Train Loss : 4.4595 | Grad Norm : 13.8378
Batch : 47 / 196 | Time 709 ms | Train Loss : 4.5167 | Grad Norm : 22.9121
Batch : 48 / 196 | Time 710 ms | Train Loss : 4.5432 | Grad Norm : 18.3410
Batch : 49 / 196 | Time 709 ms | Train Loss : 4.5469 | Grad Norm : 15.1774
Batch : 50 / 196 | Time 710 ms | Train Loss : 4.5586 | Grad Norm : 15.1162
Batch : 51 / 196 | Time 710 ms | Train Loss : 4.4382 | Grad Norm : 23.6511
Batch : 52 / 196 | Time 709 ms | Train Loss : 4.4321 | Grad Norm : 17.0552
Batch : 53 / 196 | Time 709 ms | Train Loss : 4.5419 | Grad Norm : 31.9569
Batch : 54 / 196 | Time 710 ms | Train Loss : 4.4165 | Grad Norm : 25.2074
Batch : 55 / 196 | Time 709 ms | Train Loss : 4.4784 | Grad Norm : 16.8575
Batch : 56 / 196 | Time 710 ms | Train Loss : 4.5110 | Grad Norm : 31.8859
Batch : 57 / 196 | Time 710 ms | Train Loss : 4.5035 | Grad Norm : 20.2075
Batch : 58 / 196 | Time 709 ms | Train Loss : 4.5308 | Grad Norm : 26.9094
Batch : 59 / 196 | Time 720 ms | Train Loss : 4.5223 | Grad Norm : 24.3798
Batch : 60 / 196 | Time 730 ms | Train Loss : 4.4737 | Grad Norm : 28.3928
Batch : 61 / 196 | Time 729 ms | Train Loss : 4.5064 | Grad Norm : 24.8674
Batch : 62 / 196 | Time 729 ms | Train Loss : 4.5273 | Grad Norm : 18.2481
Batch : 63 / 196 | Time 727 ms | Train Loss : 4.4546 | Grad Norm : 30.2802
Batch : 64 / 196 | Time 727 ms | Train Loss : 4.5730 | Grad Norm : 20.9620
Batch : 65 / 196 | Time 727 ms | Train Loss : 4.6607 | Grad Norm : 22.7552
Batch : 66 / 196 | Time 727 ms | Train Loss : 4.5070 | Grad Norm : 10.9428
Batch : 67 / 196 | Time 726 ms | Train Loss : 4.5174 | Grad Norm : 24.4931
Batch : 68 / 196 | Time 728 ms | Train Loss : 4.4504 | Grad Norm : 14.7673
Batch : 69 / 196 | Time 726 ms | Train Loss : 4.4845 | Grad Norm : 30.1173
Batch : 70 / 196 | Time 709 ms | Train Loss : 4.5491 | Grad Norm : 15.4582
Batch : 71 / 196 | Time 709 ms | Train Loss : 4.5956 | Grad Norm : 27.6915
Batch : 72 / 196 | Time 712 ms | Train Loss : 4.4953 | Grad Norm : 17.9428
Batch : 73 / 196 | Time 711 ms | Train Loss : 4.5822 | Grad Norm : 29.6393
Batch : 74 / 196 | Time 709 ms | Train Loss : 4.5402 | Grad Norm : 16.2894
Batch : 75 / 196 | Time 710 ms | Train Loss : 4.5348 | Grad Norm : 36.2565
Batch : 76 / 196 | Time 710 ms | Train Loss : 4.5394 | Grad Norm : 17.4464
Batch : 77 / 196 | Time 710 ms | Train Loss : 4.5938 | Grad Norm : 14.7532
Batch : 78 / 196 | Time 710 ms | Train Loss : 4.5837 | Grad Norm : 15.0473
Batch : 79 / 196 | Time 711 ms | Train Loss : 4.5530 | Grad Norm : 10.6182
Batch : 80 / 196 | Time 710 ms | Train Loss : 4.4713 | Grad Norm : 14.6464
Batch : 81 / 196 | Time 709 ms | Train Loss : 4.4778 | Grad Norm : 19.6713
Batch : 82 / 196 | Time 709 ms | Train Loss : 4.5707 | Grad Norm : 19.0116
Batch : 83 / 196 | Time 710 ms | Train Loss : 4.4190 | Grad Norm : 21.6817
Batch : 84 / 196 | Time 710 ms | Train Loss : 4.5457 | Grad Norm : 19.2955
Batch : 85 / 196 | Time 711 ms | Train Loss : 4.5409 | Grad Norm : 20.5042
Batch : 86 / 196 | Time 709 ms | Train Loss : 4.5545 | Grad Norm : 24.3394
Batch : 87 / 196 | Time 709 ms | Train Loss : 4.4137 | Grad Norm : 14.7352
Batch : 88 / 196 | Time 711 ms | Train Loss : 4.3402 | Grad Norm : 18.9859
Batch : 89 / 196 | Time 711 ms | Train Loss : 4.4481 | Grad Norm : 18.7245
Batch : 90 / 196 | Time 710 ms | Train Loss : 4.4604 | Grad Norm : 17.0055
Batch : 91 / 196 | Time 710 ms | Train Loss : 4.4836 | Grad Norm : 28.2314
Batch : 92 / 196 | Time 710 ms | Train Loss : 4.5997 | Grad Norm : 28.6338
Batch : 93 / 196 | Time 710 ms | Train Loss : 4.5081 | Grad Norm : 25.4528
Batch : 94 / 196 | Time 710 ms | Train Loss : 4.5593 | Grad Norm : 11.4561
Batch : 95 / 196 | Time 711 ms | Train Loss : 4.4677 | Grad Norm : 16.9563
Batch : 96 / 196 | Time 709 ms | Train Loss : 4.5362 | Grad Norm : 11.2111
Batch : 97 / 196 | Time 710 ms | Train Loss : 4.5329 | Grad Norm : 15.1037
Batch : 98 / 196 | Time 709 ms | Train Loss : 4.4624 | Grad Norm : 13.3510
Batch : 99 / 196 | Time 711 ms | Train Loss : 4.3598 | Grad Norm : 16.0705
Batch : 100 / 196 | Time 710 ms | Train Loss : 4.4700 | Grad Norm : 12.2131
Batch : 101 / 196 | Time 711 ms | Train Loss : 4.5140 | Grad Norm : 11.3276
Batch : 102 / 196 | Time 710 ms | Train Loss : 4.4482 | Grad Norm : 14.4534
Batch : 103 / 196 | Time 711 ms | Train Loss : 4.3930 | Grad Norm : 16.5125
